Game,Home,Away,Date,Time,Stadium
283,Paraná / PR,Criciúma / SC,13/10/2017,20:30,Durival Britto E Silva / Curitiba
284,Juventude / RS,Londrina / PR,13/10/2017,21:30,Alfredo Jaconi / Caxias do Sul
285,ABC / RN,Boa / MG,14/10/2017,16:30,Arena das Dunas / Natal
286,Náutico / PE,Guarani / SP,14/10/2017,19:00,Luíz José de Lacerda / Caruaru
287,Figueirense / SC,Santa Cruz / PE,14/10/2017,16:30,Orlando Scarpelli / Florianopolis
288,América / MG,Luverdense / MT,14/10/2017,16:30,Raimundo Sampaio / Belo Horizonte
289,Vila Nova / GO,Goiás / GO,14/10/2017,16:30,Serra Dourada / Goiânia
290,Oeste / SP,Ceará / CE,14/10/2017,19:00,Arena Barueri / Barueri
291,Guarani / SP,ABC / RN,17/10/2017,19:15,Brinco de Ouro da Princesa / Campinas
292,Londrina / PR,Figueirense / SC,17/10/2017,19:15,Jacy Scaff / Londrina
293,Boa / MG,Internacional / RS,17/10/2017,19:15,Dilzon Luís de Melo / Varginha
294,Ceará / CE,Paraná / PR,17/10/2017,20:30,Governador Plácido Aderaldo Castelo / Fortaleza
295,Santa Cruz / PE,Oeste / SP,17/10/2017,20:30,José do Rego Maciel / Recife
296,Criciúma / SC,Vila Nova / GO,17/10/2017,20:30,Heriberto Hulse / Criciuma
297,Brasil / RS,América / MG,17/10/2017,20:30,Bento da Silva Freitas / Pelotas
298,Goiás / GO,Juventude / RS,17/10/2017,21:30,Serra Dourada / Goiânia
299,Luverdense / MT,Paysandu / PA,17/10/2017,21:30,Passo das Emas / Lucas do Rio Verde
300,CRB / AL,Náutico / PE,17/10/2017,21:30,Rei Pelé / Maceió
301,Guarani / SP,Juventude / RS,20/10/2017,19:15,Brinco de Ouro da Princesa / Campinas
302,Náutico / PE,ABC / RN,20/10/2017,20:30,Luíz José de Lacerda / Caruaru
303,CRB / AL,Boa / MG,20/10/2017,20:30,Rei Pelé / Maceió
304,Ceará / CE,Figueirense / SC,20/10/2017,21:30,Governador Plácido Aderaldo Castelo / Fortaleza
305,Criciúma / SC,Internacional / RS,21/10/2017,16:30,Heriberto Hulse / Criciuma
306,Vila Nova / GO,Oeste / SP,21/10/2017,17:30,Serra Dourada / Goiânia
307,Brasil / RS,Santa Cruz / PE,21/10/2017,17:30,Bento da Silva Freitas / Pelotas
308,Londrina / PR,Paysandu / PA,21/10/2017,17:30,Jacy Scaff / Londrina
309,América / MG,Paraná / PR,21/10/2017,19:00,Raimundo Sampaio / Belo Horizonte
310,Luverdense / MT,Goiás / GO,21/10/2017,21:00,Passo das Emas / Lucas do Rio Verde
311,Juventude / RS,Náutico / PE,24/10/2017,19:15,Alfredo Jaconi / Caxias do Sul
312,Paraná / PR,Vila Nova / GO,24/10/2017,21:30,Durival Britto E Silva / Curitiba
313,Figueirense / SC,CRB / AL,27/10/2017,19:15,Orlando Scarpelli / Florianopolis
314,Oeste / SP,Brasil / RS,27/10/2017,20:30,Arena Barueri / Barueri
315,Paysandu / PA,Criciúma / SC,27/10/2017,21:30,Leônidas Sobré de Castro / Belem
316,Boa / MG,América / MG,28/10/2017,16:30,Dilzon Luís de Melo / Varginha
317,Internacional / RS,Ceará / CE,28/10/2017,17:30,José Pinheiro Borda / Porto Alegre
318,ABC / RN,Londrina / PR,28/10/2017,17:30,Maria Lamas Farache / Natal
